code;name;unit;location;reference product;database;production amount;material_group;ISIC;CPC
c8e94b81820ce5ab23efdf205e15cc04;market for electricity, medium voltage;kilowatt hour;PK;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
81232f9b8b4a2f782ead8a71649eb428;market for electricity, low voltage;kilowatt hour;CA-MB;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
481c95e7eb746f669b184c8419241b12;market for electricity, medium voltage;kilowatt hour;MD;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
295a8c67b6590fa328e06f7d07cc8a2e;market for electricity, high voltage;kilowatt hour;QA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
57c178984cb1d22b4525fbd56906b0c6;market for electricity, medium voltage;kilowatt hour;PL;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6c4d8d851a37ec0c932c1b52e64af731;market for electricity, high voltage;kilowatt hour;SK;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c59d35db4b654473810bfb9afe2f5631;market for natural gas, high pressure;cubic meter;World;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
d6ee87a73475a9cf0b175f9f8468b825;market for water, harvested from rainwater;kilogram;GLO;water, harvested from rainwater;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
b18d1bd4e24c447c7a3cb1e79dc7991b;market for electricity, low voltage;kilowatt hour;XK;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a9147c32c94c6346eb4c6adc37f86586;market for electricity, low voltage;kilowatt hour;CA-NB;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2db0a8c7729940b2b8719d1280024b5a;market for cement, unspecified;kilogram;USA;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
1e6ca7192d87ee33401504bb6ba5f547;market for electricity, high voltage;kilowatt hour;CU;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cccee17bcf7f1ed7132541d026efee63;market for electricity, low voltage;kilowatt hour;US-RFC;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
41e0c9c420386fd5a7b13bb3bb1ebdab;market for natural gas, high pressure;cubic meter;IE;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6d673652ae29f74dc59fb0fc229bf6db;market for copper, anode;kilogram;GLO;copper, anode;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;copper;2420:Manufacture of basic precious and other non-ferrous metals;"41412: Unrefined copper; copper anodes for electrolytic refining"
1ffe09506f70be4dcd98071865e8a549;market for silicon, metallurgical grade;kilogram;GLO;silicon, metallurgical grade;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2420:Manufacture of basic precious and other non-ferrous metals;342: Basic inorganic chemicals n.e.c.
5966e86f215eef9e1fb10dd78abe4ccd;market for electricity, high voltage;kilowatt hour;CO;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b07ec2f6a01139d4233f0b29090538e9;market for electricity, medium voltage;kilowatt hour;CN-NCGC;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4568196c50b219ee0681f7dd5e48664d;market for electricity, low voltage;kilowatt hour;LU;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
05670f493125d327b199198d5717677f;market for electricity, low voltage;kilowatt hour;EE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5a8117c4f44039768ddac111f68e5ea0;market for electricity, low voltage;kilowatt hour;NZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
71429e18741eed8b5c7edd16e711d618;market for electricity, high voltage;kilowatt hour;SG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
67dd9a3a2ec746c20a7116b4f80638c6;market for electricity, high voltage;kilowatt hour;BY;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8f00928cc7c8110608017f53445d02f3;market for electricity, low voltage;kilowatt hour;PL;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
45266f80741e9d89239f62629254eb99;market for electricity, low voltage;kilowatt hour;AE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ce532ec54eb69c7b2e4c47a624c7851e;market for electricity, low voltage;kilowatt hour;JP;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b677619741fac8ab7b2ef92f3a4047e9;market for electricity, medium voltage;kilowatt hour;AO;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5fc5f4ad7af6554959c68329538a1d27;market for phosphate rock, beneficiated;kilogram;RoW;phosphate rock, beneficiated;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
4e07a2f7fe887050b72935bf586bda2c;market for electricity, low voltage;kilowatt hour;GB;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9e694d8259beba9bf86bce81d32e5ccf;market for electricity, low voltage;kilowatt hour;KR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a28881414e4395474bc352c8dc9ec34f;market for electricity, low voltage;kilowatt hour;IN-Southern grid;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7a518eeeb6b31552a0eb2ce57fde9b15;market for electricity, high voltage;kilowatt hour;BR-North-eastern grid;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
af4971c710993495edf34154cdbd1426;market for electricity, low voltage;kilowatt hour;LV;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2a47d1f45c6b5a6410f707b7330d442e;market for electricity, medium voltage;kilowatt hour;IQ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8c8d3b6d245a1255ab4c792fb55ddc58;market for electricity, low voltage;kilowatt hour;SN;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
74a217cef50c461062c4e07de29e09ce;market for electricity, medium voltage;kilowatt hour;CN-NECG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8bf67e823d7c417fc6bb4f8b464537a4;market for electricity, medium voltage;kilowatt hour;VE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f53454b422165c60f246852f85b0d338;market for electricity, low voltage;kilowatt hour;CA-NF;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0c0ffc869dd164f763377f00595eb59a;market for electricity, medium voltage;kilowatt hour;ZA;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9d6cf165dcfbf5c5ad0216704687a929;market for electricity, high voltage;kilowatt hour;RO;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d3c263b6fd10ccd4cb97c483c0627303;market for electricity, high voltage;kilowatt hour;PK;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
27700d888adb4d3abecb63bcdad0da75;market for natural gas, high pressure;cubic meter;USA;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
9ecbf4dfd774f6f856a89bb046243849;market for electricity, high voltage;kilowatt hour;SN;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5fbddcb18d603dc3eb7572432db4c0ad;market for natural gas, high pressure;cubic meter;NL;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
461c7cde76badf24a1d4fd913a225cb0;market for electricity, high voltage;kilowatt hour;JO;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4e6e775bb7730cf6f5d205232588e0ca;market for electricity, high voltage;kilowatt hour;SV;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f73aaeff397e656f1669b246a99652b9;market for electricity, low voltage;kilowatt hour;AZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f2eb22ba9826aef0fd491d2d1ab13cc5;market for electricity, medium voltage;kilowatt hour;BD;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6e9a7f4532730ae558eb33746d995fd;market for electricity, high voltage;kilowatt hour;BG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7a9b2f106e3a19072e58e01a709abe61;market for electricity, high voltage;kilowatt hour;BA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6669a39dea0545398e0d60feac3ddd6a;market for cement, unspecified;kilogram;EUR;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
32fbe38ee74604c2d044624347558ed2;market for electricity, high voltage;kilowatt hour;MN;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
823889e002f8c5fa78f2f75e43a92e49;market for electricity, medium voltage;kilowatt hour;IS;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e12f0bf3e40dc0cea16ce8c3f90a1aff;market for electricity, medium voltage;kilowatt hour;IE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9944c6a75c100d4cc34532a9a1c3e888;market for electricity, medium voltage;kilowatt hour;PH;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
906aa0f361bf30f1d24425d57fdbc4f9;market for electricity, medium voltage;kilowatt hour;MZ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e8d55e1baf69f4b236302b5b0e578cac;market for electricity, medium voltage;kilowatt hour;AL;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
46ac2f3e23c0d85cb0f163d5b874eea7;market for electricity, high voltage;kilowatt hour;GA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
185b30baecfb98f256a54d963f6f4134;market for electricity, high voltage;kilowatt hour;TN;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6287db0c56830869ff2451fb1aa0f5f3;market for electricity, medium voltage;kilowatt hour;DE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9f47fdb5b4d6d1505656ff3b61c80c45;market for electricity, high voltage;kilowatt hour;PY;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7582b898838ac733d71276c58334fbbb;market for water, decarbonised;kilogram;BR;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
20b23c65021ab7ffe5b639162170cbe9;market for electricity, high voltage;kilowatt hour;UA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
83340827e5d56303fce37c70c44d3e38;market for natural gas, low pressure;cubic meter;NL;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
be22b8833f5fbffa6500aff47a107d4d;market for electricity, low voltage;kilowatt hour;KH;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
885dfa4bb8570549550cbab68295b61d;market for electricity, medium voltage;kilowatt hour;US-RFC;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
14c93a6106e639bb246c06f0a84e2dc7;market for rare earth oxide concentrate, 50% REO;kilogram;GLO;rare earth oxide concentrate, 50% REO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;rare earth;0729:Mining of other non-ferrous metal ores;34290: Compounds of rare earth metals, of yttrium or of scandium
d7e3dfd8139b2e3edaaa6ba8a6d85b0b;market for electricity, high voltage;kilowatt hour;KE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aae50f1b4733557636080b538d463a9d;market for electricity, high voltage;kilowatt hour;AZ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2e585b72b61f60b7425badee010955e3;market for natural gas, high pressure;cubic meter;CN;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
c7bb74394f3ba9dbcfedf48afaba9b3c;market for electricity, medium voltage;kilowatt hour;GT;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
702bb825a62ec501526e75eb708bc328;market for electricity, low voltage;kilowatt hour;GT;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2d67bec4e48cf91494897c9405ecd8fa;market for electricity, low voltage;kilowatt hour;GI;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dae5b6f30d092398a57e85f6b3986e3e;market for electricity, medium voltage;kilowatt hour;BJ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
80a1e147db49fa1b01a32e486aba6792;market for electricity, high voltage;kilowatt hour;BJ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa85de9c2b459cad064ecba8c7b56cb2;market for electricity, high voltage;kilowatt hour;MK;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d09b43e3f506a12d222e72338e7e5fb6;market for electricity, high voltage;kilowatt hour;ZA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
459e086764a7f7db69db94ba6d224c37;market for electricity, low voltage;kilowatt hour;SS;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
52e8e5f18d0c9a247790eb293e2cb222;market for electricity, medium voltage;kilowatt hour;CN-CCG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
98916038b56e9f9d8144eb118f5a0dd0;market for lithium carbonate;kilogram;GLO;lithium carbonate;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;lithium;2011:Manufacture of basic chemicals;"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c."
c203ae9548e01c67cfbb329c91a6c27a;market for electricity, high voltage;kilowatt hour;SA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
04accf2e2153b3a45c2dea149e314252;market for electricity, medium voltage;kilowatt hour;CA-SK;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d32c7b1615b40e4848e83293246c0453;market for electricity, high voltage;kilowatt hour;MT;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cc100c3247ef1ad4d989ab07c51aeb45;market for latex;kilogram;RER;latex;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;latex;2013:Manufacture of plastics and synthetic rubber in primary forms;"34790: Other plastics in primary forms; ion exchangers"
3463ba8aaa04e2999e8bc0361df969be;market for electricity, low voltage;kilowatt hour;FR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d98eda364ac5fed89e0ae27206a167f5;market for electricity, medium voltage;kilowatt hour;BA;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
518b0130d83f3f809e6a0b6e8b67f066;market for electricity, medium voltage;kilowatt hour;BN;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0c9d145bcb0d690849c37418f034f385;market for electricity, high voltage;kilowatt hour;CG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a1efd43d1cb0bb60e73776540e2b96e1;market for natural gas, low pressure;cubic meter;US;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
41de2b9129985d8c20d09d91c6241622;market for water, decarbonised;kilogram;US;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
c629986d5d055a564398ec3c2e9d1a44;market for electricity, low voltage;kilowatt hour;ES;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
181eef59c9760aacc071123a7c28d3e2;market for electricity, low voltage;kilowatt hour;KZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4b56f01132e02f09269b16280409edf4;market for electricity, high voltage;kilowatt hour;AT;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d324aeab28dcbaa4635f5ed8a617cd7f;market for natural gas, high pressure;cubic meter;US;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
9aa44e95133f1a11af27f4e44792432a;market for electricity, medium voltage;kilowatt hour;IN-Western grid;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fb5e87faac73a0e194028e486c862ef1;market for electricity, medium voltage;kilowatt hour;FI;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9d854a400b0eda159fece5769fcae026;market for electricity, low voltage;kilowatt hour;CO;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
338649e98117b3d97b3c9b6c0215e965;market for electricity, low voltage;kilowatt hour;MK;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bb5796c0270d347cb90fcd72a9a42650;market for electricity, low voltage;kilowatt hour;MD;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
28935f104f1885d372147180f14d85c1;market for electricity, high voltage;kilowatt hour;FI;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
26cadae10e1504ad6351d8131e79af11;market for electricity, medium voltage;kilowatt hour;EG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fb6bd9e269d3ec725a596c2d07dad42a;market for electricity, high voltage;kilowatt hour;US-WECC;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
72f0fb1669cc82aed89e97ac2d612d0b;market for sand;kilogram;RoW;sand;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;sand;0810:Quarrying of stone, sand and clay;15310: Natural sands
37d4bfa6d66141171e41c7dcc95e1371;market for tap water;kilogram;PE;tap water;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
d494c559a0b02bfa5a7e4bcf08d528b5;market for electricity, high voltage;kilowatt hour;IT;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
234bef98671292c886679c2bf2528f1f;market for zinc;kilogram;GLO;zinc;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;zinc;2420:Manufacture of basic precious and other non-ferrous metals;41442: Zinc, unwrought
535985c8ac448aad0e65dbbc0240f3b6;market for natural gas, high pressure;cubic meter;KW;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
8ebbdadd389d8e861d81a51d00240c26;market for electricity, high voltage;kilowatt hour;HN;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
580fda1906f2b0f4e60a31d66fa22a0b;market for electricity, high voltage;kilowatt hour;US-HICC;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4a7cab4efb32412535736c3ed4994c2b;market for electricity, medium voltage;kilowatt hour;CU;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a748e6a040a5b42842e84285b4872da0;market for electricity, medium voltage;kilowatt hour;BY;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5462fe3506fa8f9a0beb298514f6a1f4;market for electricity, high voltage;kilowatt hour;CA-NU;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9a16909d9bdc94c7767b79446aaf57d5;market for electricity, medium voltage;kilowatt hour;TG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6c04eaa4b01a831c007dad8e61baaf9;market for electricity, low voltage;kilowatt hour;NP;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9cca94262ab14c27b52d4eab79f74bf0;market for cement, unspecified;kilogram;MEA;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
80c0e1cbe4244dd58213a4a5fb50a8ad;market for natural gas, high pressure;cubic meter;REF;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
