name;db_target;db_year;method_0;method_1;method_2;activity;unit;total;46410: Primary cells and primary batteries;4153: Semi-finished products of aluminium or aluminium alloys;88752: Battery and accumulator manufacturing services;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);53269: Other constructions for manufacturing;"471: Electronic valves and tubes; electronic components; parts thereof";47130: Printed circuits;35470: Chemical elements and compounds doped for use in electronics;"41412: Unrefined copper; copper anodes for electrolytic refining";46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];"463: Insulated wire and cable; optical fibre cables";89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;4124: Bars and rods, hot-rolled, of iron or steel;6511: Road transport services of freight;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];17100: Electrical energy;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;34710: Polymers of ethylene, in primary forms;17300: Steam and hot water;88601: Basic iron and steel manufacturing services;4151: Semi-finished products of copper or copper alloys;6512: Railway transport services of freight;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;893: Casting, forging, stamping and similar metal manufacturing services;65229: Other inland water transport services of freight;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;36990: Articles of plastics n.e.c.;347: Plastics in primary forms;18000: Natural water;Unnamed: 50;53211: Highways (except elevated highways), streets and roads;33360: Gas oil;"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";65219: Other coastal and transoceanic water transport services of other freight;other
NMC111;Base;2090;T-reX;Demand: Magnesium;Magnesium;NCA, rechargeable, prismatic;kg;0.0085108477464972;0.0;0.0;0.0126547993663818;0.907527415239722;0.0278202040774447;0.0;0.0;0.0090718256058681;0.0093742460740771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03355150963650633
NCA;Base;2090;T-reX;Demand: Magnesium;Magnesium;NMC811, rechargeable, prismatic;kg;0.0073755817314412;0.0;0.0;0.0146052086033214;0.8960738726202314;0.0295030569546069;0.0;0.0;0.0119742935024855;0.0104403972588013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037403171060553575
NMC811;Base;2090;T-reX;Demand: Magnesium;Magnesium;LFP, rechargeable, prismatic;kg;0.0014701058581343;0.531710585017685;0.0307812058146911;0.0708068064232463;0.1663451417654441;0.1126804538538541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08767580712507939
LFP;Base;2090;T-reX;Demand: Magnesium;Magnesium;LiMn2O4, rechargeable, prismatic;kg;0.0012079036827646;0.4495721736677162;0.0;0.0;0.0;0.0;0.0;0.0408547585022877;0.0;0.0;0.0;0.0329632998715481;0.0;0.4092669448360805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0239303216198398;0.0;0.0;0.0;0.0;0.043412501502527734
LiMn2O4;Base;2090;T-reX;Demand: Natural gas;Natural gas;NMC111, rechargeable, prismatic;kg;2.5108841652068628;0.0;0.0469692142202819;0.0196395595527494;0.7739991172753283;0.0;0.0;0.0;0.0;0.0;0.0233073048264681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0885120553751301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04757274875004214
NMC111;Base;2090;T-reX;Demand: Natural gas;Natural gas;NCA, rechargeable, prismatic;kg;2.162548994199186;0.0;0.0577165175085182;0.0237458824691432;0.7173766717709446;0.0;0.0;0.0;0.0;0.0;0.0313632935224332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1139153111416691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05588232358729173
NCA;Base;2090;T-reX;Demand: Natural gas;Natural gas;NMC811, rechargeable, prismatic;kg;2.0058044719736765;0.0;0.0611298625083073;0.0;0.702988872962293;0.0;0.0;0.0;0.0267498318699025;0.0;0.0322543405429548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1157348876500823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061142204466460015
NMC811;Base;2090;T-reX;Demand: Natural gas;Natural gas;LFP, rechargeable, prismatic;kg;1.0276909211046212;0.7818192359920286;0.0987399549997224;0.0486085456246709;0.0314271425591173;0.0119601628333832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0274449579910776
LFP;Base;2090;T-reX;Demand: Natural gas;Natural gas;LiMn2O4, rechargeable, prismatic;kg;0.5092483839635144;0.8543910880796948;0.0;0.0;0.0;0.0;0.0121129857745266;0.0762831040994908;0.0;0.0;0.0;0.0106133261258944;0.0;0.0210845324063698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025514963514023714
LiMn2O4;Base;2090;T-reX;Demand: Nickel;Nickel;LiMn2O4, rechargeable, prismatic;kg;-0.060663304958643;0.5148891932955374;0.0;0.0;0.0;0.0;0.0644425605193961;0.0616127531874709;0.0;0.0;0.0;0.1317860674824668;0.0;0.1957401552506848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031529270264443965
NMC111;Base;2090;T-reX;Demand: Nickel;Nickel;LFP, rechargeable, prismatic;kg;-0.1435856200271386;0.702898775721144;0.0125906633869954;0.0415303156058518;0.1175945603720586;0.088395273330798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03699041158315208
NCA;Base;2090;T-reX;Demand: Nickel;Nickel;NMC811, rechargeable, prismatic;kg;-0.5957413023986204;0.0;0.0;0.0103157004076836;0.9008889646441688;0.0304833027305272;0.0;0.0;0.0103282588331403;0.0257987023626204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022185071021859737
NMC811;Base;2090;T-reX;Demand: Nickel;Nickel;NCA, rechargeable, prismatic;kg;-0.7386595561137651;0.0;0.0;0.0083183301200492;0.917742652457008;0.0264501584531441;0.0;0.0;0.0072821871880259;0.0214300559335016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018776615848271172
LFP;Base;2090;T-reX;Demand: Nickel;Nickel;NMC111, rechargeable, prismatic;kg;-1.2072538506693105;0.0;0.0;0.0048874916153837;0.962105242397955;0.0054531590858266;0.0;0.0;0.0044976845037125;0.0128549090395065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010201513357615766
LiMn2O4;Base;2090;T-reX;Demand: Petroleum;Petroleum;NMC111, rechargeable, prismatic;kg;0.8554211005852912;0.0;0.1086425324407479;0.0378379358217474;0.5125479255520102;0.0221735783466185;0.0;0.0;0.0;0.0;0.2821547350193668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03664329281950929
NMC111;Base;2090;T-reX;Demand: Petroleum;Petroleum;NCA, rechargeable, prismatic;kg;0.7910300136483611;0.0;0.1241465246347733;0.042609636826261;0.4167926739311882;0.0350444594077094;0.0;0.0;0.0;0.0;0.3395509748770901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04185573032297818
NCA;Base;2090;T-reX;Demand: Petroleum;Petroleum;NMC811, rechargeable, prismatic;kg;0.7349117056614785;0.0;0.1312886901655761;0.0458714602625469;0.402225303062863;0.0268810549421497;0.0;0.0;0.0;0.0;0.3486479836701082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04508550789675614
NMC811;Base;2090;T-reX;Demand: Petroleum;Petroleum;LiMn2O4, rechargeable, prismatic;kg;0.676517252247002;0.960425501560683;0.0;0.0;0.0;0.0086672911772132;0.0;0.0074567297467474;0.0;0.0;0.0;0.0;0.0;0.0077078745255409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004837319825735;0.0;0.0;0.0;0.0;0.01090528316408057
LFP;Base;2090;T-reX;Demand: Petroleum;Petroleum;LFP, rechargeable, prismatic;kg;0.5202336425446359;0.6956376867967288;0.1546584702844725;0.0633424437219795;0.0334552006026759;0.0282864925064722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024619706087671056
LiMn2O4;Base;2090;T-reX;Demand: Phosphate rock;Phosphate rock;LFP, rechargeable, prismatic;kg;0.3871766427386086;0.994262042752372;0.0006834181590853;0.0017478449950249;0.0022173604942137;0.0;0.0006670201817975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00042231341750653684
NMC111;Base;2090;T-reX;Demand: Phosphate rock;Phosphate rock;LiMn2O4, rechargeable, prismatic;kg;0.128135568352218;0.987308952463035;0.0;0.0;0.0;0.0;0.001207851161535;0.0074674731927004;0.0;0.0;0.0;0.0023750255727051;0.0;0.000615175080351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010255225296735837
NCA;Base;2090;T-reX;Demand: Phosphate rock;Phosphate rock;NMC811, rechargeable, prismatic;kg;0.1186823497176482;0.0;0.0;0.0058429999281589;0.0377508555575255;0.0;0.0026796076800001;0.0;0.9424868209133668;0.0051954360449275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006044279876021297
NMC811;Base;2090;T-reX;Demand: Phosphate rock;Phosphate rock;NMC111, rechargeable, prismatic;kg;0.1058623495843481;0.0;0.0;0.0062893922568005;0.0457858329222036;0.0;0.0029971398390928;0.0;0.9324437814478892;0.0059164671744661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006567386359547789
LFP;Base;2090;T-reX;Demand: Phosphate rock;Phosphate rock;NCA, rechargeable, prismatic;kg;0.1050216329333811;0.0;0.0;0.0066018749153858;0.0459445599703685;0.0;0.0032529868232896;0.0;0.9311164315438314;0.0060831039726358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007001042774488986
LiMn2O4;Base;2090;T-reX;Demand: Sand;Sand;NCA, rechargeable, prismatic;kg;1.072580560083792;0.0;0.0205632226803623;0.0;0.5433804655079234;0.3160496963575482;0.0;0.0;0.0;0.0251875301126964;0.021444302528982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07337478281248777
NMC111;Base;2090;T-reX;Demand: Sand;Sand;NMC111, rechargeable, prismatic;kg;1.0361281461775915;0.0;0.0201464416389607;0.0202976268841196;0.5778581623921163;0.2920758716834016;0.0;0.0;0.0;0.0255624228529427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06405947454845895
NCA;Base;2090;T-reX;Demand: Sand;Sand;NMC811, rechargeable, prismatic;kg;0.9909797819000123;0.0;0.0;0.0221037392560521;0.5398537725670094;0.31041839775102;0.0;0.0;0.0;0.0264690684705743;0.022140943252472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07901407870287225
NMC811;Base;2090;T-reX;Demand: Sand;Sand;LFP, rechargeable, prismatic;kg;0.6754662337547079;0.3263197459288848;0.0267108647236562;0.0316458632519003;0.2245983219149329;0.3584678766251691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03225732755545663
LFP;Base;2090;T-reX;Demand: Sand;Sand;LiMn2O4, rechargeable, prismatic;kg;0.1847927323381679;0.5608122849707159;0.0;0.0;0.0;0.1971190674507586;0.0467529132331419;0.0830414009150876;0.0;0.0;0.0;0.05961805380433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052656279625965974
LiMn2O4;Base;2090;T-reX;Demand: Water;Water;NMC111, rechargeable, prismatic;kg;62.77647234685784;0.0;0.0433888764294729;0.0298715505588685;0.81802908446566;0.0;0.0;0.0;0.0094965379614146;0.0;0.0;0.0;0.0496899368926295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04952401369195458
NMC111;Base;2090;T-reX;Demand: Water;Water;NCA, rechargeable, prismatic;kg;53.57002195058175;0.0;0.0537261727167109;0.0364525424783527;0.7737488374310414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0618209800508456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0122042552303531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06204721209269637
NCA;Base;2090;T-reX;Demand: Water;Water;NMC811, rechargeable, prismatic;kg;48.715131087853074;0.0;0.0581524670264824;0.0400924023868832;0.7556901630878697;0.0;0.0;0.0;0.0138674170512837;0.0;0.0;0.0;0.0670143894766302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06518316097085086
NMC811;Base;2090;T-reX;Demand: Water;Water;LFP, rechargeable, prismatic;kg;32.26197874979444;0.6316020917516869;0.0733569996388493;0.0591130915928218;0.0955978267979438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0968152183794654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0435147718392328
LFP;Base;2090;T-reX;Demand: Water;Water;LiMn2O4, rechargeable, prismatic;kg;15.54743357150959;0.4967690018173661;0.0;0.0;0.0;0.0;0.0127975929960786;0.4530814206194026;0.0;0.0;0.0;0.0083451211524761;0.0;0.0116933470677841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017313516346892377
LiMn2O4;Base;2090;T-reX;Demand: Zinc;Zinc;NMC111, rechargeable, prismatic;kg;0.0398240458020282;0.0;0.0;0.0758467031334551;0.6473295533942917;0.1587919103719461;0.0451576649148889;0.0;0.0399116643361236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032962503849294666
NMC111;Base;2090;T-reX;Demand: Zinc;Zinc;NCA, rechargeable, prismatic;kg;0.0379814442580492;0.0;0.0;0.0828144609927658;0.5976129461013338;0.190003992660411;0.050982122665685;0.0;0.0414564694853482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03713000809445621
NCA;Base;2090;T-reX;Demand: Zinc;Zinc;NMC811, rechargeable, prismatic;kg;0.035317388777291;0.0;0.0;0.0890769090781969;0.5852417728365946;0.185696179282317;0.051038403663325;0.0;0.0509980848771095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03794865026245697
NMC811;Base;2090;T-reX;Demand: Zinc;Zinc;LFP, rechargeable, prismatic;kg;0.0286973389393941;0.3410382168624015;0.0;0.1069617299246975;0.3001266036138603;0.1719366282298781;0.0510076726062257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02892914876293684
LFP;Base;2090;T-reX;Demand: Zinc;Zinc;LiMn2O4, rechargeable, prismatic;kg;0.0102772887858887;0.4057621902961928;0.0;0.0;0.0;0.1696747762257093;0.0093883577949848;0.3861033004197595;0.0;0.0;0.0;0.0138742636774501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015197111585903311
LiMn2O4;Base;2090;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);NMC111, rechargeable, prismatic;kg;0.0026485901647739;0.0;0.0;0.015966223034806;0.4614072768119567;0.1261981809338727;0.0;0.0;0.0319113598546245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.317906911044285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04661004832045512
NMC111;Base;2090;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);NCA, rechargeable, prismatic;kg;0.0025523317915296;0.0;0.0;0.0172433869625087;0.4202461031402864;0.1470116128027558;0.0;0.0;0.0328051112621215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3305174088377791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05217637699454858
NCA;Base;2090;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);NMC811, rechargeable, prismatic;kg;0.0024297177919634;0.0;0.0;0.0181209455513534;0.4017706254568192;0.1404483126330901;0.0;0.0;0.0394186254286665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3471953900511318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05304610087893913
NMC811;Base;2090;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);LiMn2O4, rechargeable, prismatic;kg;0.0012626856276752;0.2132930447129227;0.0;0.0;0.0;0.0411128658658661;0.0;0.0203403449454315;0.0;0.0;0.0;0.0;0.0;0.0154654565439246;0.0;0.0;0.0;0.6809712597421156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028817028189739524
LFP;Base;2090;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);LFP, rechargeable, prismatic;kg;0.0011785412869085;0.4908592953206713;0.0264969642130646;0.0427587709332255;0.1392537614809598;0.2398105515544702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.060820656497608594
LiMn2O4;Base;2090;T-reX;Waste: Hazardous combined;Hazardous (kg);NMC111, rechargeable, prismatic;kg;1.474092768313355;0.0;0.0013185869642721;0.0051519100297398;0.9784253213955562;0.0;0.0018816850315526;0.0;0.0;0.0;0.0;0.0;0.0090592309435805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004163265635298785
NMC111;Base;2090;T-reX;Waste: Hazardous combined;Hazardous (kg);NCA, rechargeable, prismatic;kg;0.6917546603594104;0.0;0.0029520031817175;0.0114323849575722;0.951515855609845;0.0;0.0043174984226341;0.0;0.0;0.0;0.0;0.0;0.0204954005585457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009286857269685589
NCA;Base;2090;T-reX;Waste: Hazardous combined;Hazardous (kg);NMC811, rechargeable, prismatic;kg;0.4977505094943696;0.0;0.004150809523953;0.0158910714031406;0.9336794851316828;0.0;0.005585587340297;0.0;0.0;0.0;0.0;0.0;0.0280783137027433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012614732898183378
NMC811;Base;2090;T-reX;Waste: Hazardous combined;Hazardous (kg);LFP, rechargeable, prismatic;kg;0.133864956494229;0.7304390815208349;0.0;0.0575579090059995;0.0628702396711787;0.0;0.0168657024224187;0.0;0.0;0.0;0.0;0.0;0.0998891947369733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03237787264259484
LFP;Base;2090;T-reX;Waste: Hazardous combined;Hazardous (kg);LiMn2O4, rechargeable, prismatic;kg;0.0257827652609219;0.3843218172994075;0.0;0.0;0.0;0.0;0.0266392748685406;0.4970902416861312;0.0;0.0;0.0;0.0445459067895445;0.0;0.0137978797261241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03360487963025205
LiMn2O4;Base;2090;T-reX;Waste: Incineration combined;Incineration (kg);NMC111, rechargeable, prismatic;kg;1.542549267480655;0.0;0.0;0.0069033368664864;0.9550239453275112;0.0134221493107376;0.0024678816115081;0.0;0.0;0.0;0.0;0.0;0.0146263569438275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007556329939929163
NMC111;Base;2090;T-reX;Waste: Incineration combined;Incineration (kg);NCA, rechargeable, prismatic;kg;0.7611102598478068;0.0;0.0;0.0145695581702037;0.8912684081642687;0.038387981939018;0.005385528456494;0.0;0.0;0.0;0.0;0.0;0.031471683931262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018916839338753655
NCA;Base;2090;T-reX;Waste: Incineration combined;Incineration (kg);NMC811, rechargeable, prismatic;kg;0.5626810790850227;0.0;0.0;0.0197109522209695;0.8587358442056083;0.0472660732155235;0.006781251768583;0.0;0.0;0.0;0.0;0.0;0.0419642510545618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025541627534753863
NMC811;Base;2090;T-reX;Waste: Incineration combined;Incineration (kg);LFP, rechargeable, prismatic;kg;0.185143670664214;0.5854270127670932;0.0;0.058289799974749;0.0774177330219841;0.1107252292538264;0.0;0.0;0.0;0.0;0.0;0.0;0.1220212887296213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046118936252726006
LFP;Base;2090;T-reX;Waste: Incineration combined;Incineration (kg);LiMn2O4, rechargeable, prismatic;kg;0.0734370118637205;0.6658907963480994;0.0;0.0;0.0;0.0845657040006213;0.0;0.1990132922688018;0.0;0.0;0.0;0.0145811948963655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0117432945990267;0.0;0.0;0.0;0.0;0.024205717887085254
LiMn2O4;Base;2090;T-reX;Waste: Landfill combined;Landfill (kg);NMC111, rechargeable, prismatic;kg;12.914855216015832;0.0;0.0089513431847084;0.0;0.8974268281870106;0.0421911819945655;0.0;0.0;0.0124543287350468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0091862536018497;0.0;0.0;0.0;0.0;0.029790064296819074
NMC111;Base;2090;T-reX;Waste: Landfill combined;Landfill (kg);NCA, rechargeable, prismatic;kg;10.6646947376323;0.0;0.0114555362921474;0.0;0.8665815554069126;0.0577637806853277;0.0;0.0;0.0149410118243701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011154172861816;0.0;0.0;0.0;0.0;0.038103942929426204
