;name;db_target;db_year;method_0;method_1;method_2;activity;unit;total;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);4153: Semi-finished products of aluminium or aluminium alloys;41431: Unwrought aluminium;46410: Primary cells and primary batteries;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;39363: Waste and scrap of aluminium;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];47130: Printed circuits;"41412: Unrefined copper; copper anodes for electrolytic refining";"463: Insulated wire and cable; optical fibre cables";342: Basic inorganic chemicals n.e.c.;341: Basic organic chemicals;89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;4124: Bars and rods, hot-rolled, of iron or steel;34710: Polymers of ethylene, in primary forms;39990: Other wastes n.e.c.;6511: Road transport services of freight;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];17100: Electrical energy;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;"47150: Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";53211: Highways (except elevated highways), streets and roads;17300: Steam and hot water;4151: Semi-finished products of copper or copper alloys;41513: Wire of copper;88601: Basic iron and steel manufacturing services;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;893: Casting, forging, stamping and similar metal manufacturing services;"41413: Refined copper and copper alloys, unwrought; master alloys of copper";47120: Electrical resistors (except heating resistors);4: Metal products, machinery and equipment;88741: Electronic component and board manufacturing services;47110: Electrical capacitors;531: Buildings;47160: Electronic integrated circuits;3712: Glass fibres and articles thereof, except woven fabrics;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;6512: Railway transport services of freight;54269: General construction services of other industrial plants;"34250: Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";41121: Non-alloy steel in ingots or other primary forms, and semi-finished products of non-alloy steel;39: Wastes or scraps;347: Plastics in primary forms;65229: Other inland water transport services of freight;39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;33380: Lubricants;49114: Motor vehicles n.e.c. for the transport of goods;87141: Maintenance and repair services of motor vehicles;65219: Other coastal and transoceanic water transport services of other freight;36990: Articles of plastics n.e.c.;41443: Tin, unwrought;18000: Natural water;Unnamed: 77;33360: Gas oil;"333: Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);53212: Railways;4611: Electric motors, generators and the like;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
380;NCA;Base;2020;T-reX;Demand: Cement;Cement;NMC111, rechargeable, prismatic;kg;0.6009367891066124;0.5266228939585502;0.0182546751872972;0.0;0.0027340606692404;0.007761189357118;0.2827566701454594;;0.0248228521114481;0.0135240680739597;0.0096045800126123;0.0081716701891068;0.0100294550644187;;0.0;0.0;0.0064215183436139;0.0013439253131496;0.0002216095639701;0.0;;0.0008060755340446;0.0022157032087427;0.0002902151006452;0.0;0.0;0.001158103792336;0.0023908980626706;0.0003971131061041;0.0;0.0002360728796391;0.0;0.0011205647811287;0.0007037863565513;0.0;;0.0;0.0;0.0715354561918805;0.0;0.0;0.0018278189204239;0.0;;0.0;;0.0;0.0;0.0005551733064883;0.0;0.0;0.0;;;;;;;0.0029401925697837;;;;;;
381;NMC811;Base;2020;T-reX;Demand: Cement;Cement;NCA, rechargeable, prismatic;kg;0.5470678410546826;0.4144957964689947;0.020588226749066;0.0;0.0026929054641445;0.008868413972405;0.3548630652239045;;0.0293612967507322;0.0147168046831227;0.0119782957806422;0.0108282532702294;0.011252268660022;;0.0;0.0;0.0074773516008208;0.0014810371580012;0.0002506651455022;0.0;;0.0009809502403193;0.0028002393215653;0.0003187921454052;0.0;0.0;0.0014688046160084;0.0029109374333493;0.0004444711968479;0.0;0.0002603262427094;0.0;0.0015447583442105;0.0008556057216356;0.0;;0.0;0.0;0.0907272810591172;0.0;0.0;0.0026001652213057;0.0001564595599873;;0.0;;0.0;0.0;0.0006749341659;0.0;0.0;0.0;;;;;;;0.0036292264291275;;;;;;
382;NMC111;Base;2020;T-reX;Demand: Cement;Cement;NMC811, rechargeable, prismatic;kg;0.4931141473253117;0.3993199878875831;0.0090071078351552;0.0134931848830449;0.0029805529773191;0.0098446795896749;0.357738483111789;;0.0306851152643292;0.0186760881080774;0.0126766541049194;0.0108704146670766;0.0120757989081966;;0.0;0.0;0.0081870158920279;0.0017013866339657;0.0002633306685963;0.0;;0.0010512886561693;0.0029268239511261;0.0003536725354119;0.0;0.0;0.0014744313874387;0.0030433036985578;0.0004688129028455;0.0;0.000298980509111;0.0;0.0015506979834647;0.0008587153989139;0.0;;0.0;0.0;0.091074843742026;0.0;0.0;0.002610289347056;0.0001709602064427;;0.0;;0.0;0.0;0.0006773871969947;0.0;0.0;0.0;;;;;;;0.0039920327691495;;;;;;
383;LiMn2O4;Base;2020;T-reX;Demand: Cement;Cement;LFP, rechargeable, prismatic;kg;0.3337705241112223;0.2343312462563571;0.0156125719313732;0.0153987072887259;0.0038452381767187;0.018708756876555;0.4271141926492989;;0.0364407921370712;0.036995484414235;0.0151661771784933;0.0133061021717267;0.0157949363561463;;0.0;0.0;0.0114038576583849;0.0027798785288282;0.0002724199991944;0.0;;0.0017205065137891;0.0022448390118799;0.0;0.0;0.0;0.0019844135016788;0.0033349734729898;0.000660746247546;0.0;0.0005717586641989;0.0;0.0019588320163386;0.0012302717978396;0.0;;0.0;0.0;0.1225761680907504;0.0;0.0;0.0031951657607775;0.0033995381568835;;0.0;;0.0;0.0;0.0009704849426648;0.0007745789926827;0.0;0.0;;;;;;;0.0057162768719357;;;;;;
384;LFP;Base;2020;T-reX;Demand: Cement;Cement;LiMn2O4, rechargeable, prismatic;kg;0.1106106632309811;0.1711771959590572;0.0073817199721303;0.0;0.043881878724883;0.0;0.066519387740841;;0.0007179119203098;0.0;0.1162904205178927;0.0102541282699292;0.0;;0.047651097239694;0.0275523275919718;0.0;0.0014346645859017;0.0152237669699229;0.0081732195378104;;0.0;0.0012465469112955;0.0015767099268525;0.000261182604889;0.0003729874772935;0.0023859859840206;0.0001512966493709;0.0;0.0019612472573071;0.0370124513312798;0.003184151355302;0.0;0.0412393690291298;0.0001918363622186;;0.0046494821784464;0.0008991241038513;0.1473810870527042;0.055484536689326;0.0014643480453763;0.0636566449770741;0.0010677197809137;;0.0001559324432818;;0.0850827383284665;0.0168116992920315;0.0;0.0001605431807666;0.0002038852247504;0.0001005637043397;;;;;;;0.0154792807817167;;;;;;
395;NCA;Base;2020;T-reX;Demand: Coal(black);Coal(black);NMC111, rechargeable, prismatic;kg;2.8758227462377324;0.4722075377015049;0.0697899796994715;0.1550128978039504;0.0395758237345878;0.0120323260218277;0.0275200454248179;;0.036294504288109;0.0251953038725102;0.050331272717451;0.0327673140465321;0.0097057068395643;0.0;0.0;0.0;0.007660631756937;0.0015257937002423;0.0004417266031528;0.0;;0.0020695394059172;0.0290700420511804;0.000423000044579;;0.0;;0.0012368163796589;0.000893898443687;;0.0001837570255784;0.0004311882384479;0.001169372624612;;0.0005710032353114;;0.0;0.0056993705691363;;0.0;;0.0019587107734373;0.0;;;0.0;0.0;;;;;;;;;;;;0.0142804256251743;;;;;;
396;NMC811;Base;2020;T-reX;Demand: Coal(black);Coal(black);NCA, rechargeable, prismatic;kg;2.778167257370704;0.4032644896072293;0.0748191423525297;0.170392928109541;0.0367332225034706;0.0129027012872794;0.0349596660296509;;0.0521360670555697;0.0258369888722378;0.0609102627975257;0.039343130475322;0.010266033513471;0.0;0.0;0.0;0.0084017244548597;0.0015845383609447;0.0004701391442263;0.0;;0.0023733460068071;0.0334733347399737;0.0004378689391838;;0.0;;0.0014188964587283;0.0009422207643844;;0.0001909553913934;0.0004538979020627;0.0013396824834428;;0.0006368481069778;;0.0;0.006356589829022;;0.0;;0.0022439814803903;0.0001016264977175;;;0.0;0.0;;;;;;;;;;;;0.0159853055025014;;;;;;
397;NMC111;Base;2020;T-reX;Demand: Coal(black);Coal(black);NMC811, rechargeable, prismatic;kg;2.6712527873769174;0.3956419842707166;0.0768278054126845;0.1745847506931801;0.0381139929767993;0.0134418338496028;0.0332669848541721;;0.052013267789297;0.0307371759405219;0.0604390453713753;0.0370194121531828;0.0103362183953757;0.0;0.0;0.0;0.0086271076997445;0.0017064340032437;0.0004632933581877;0.0;;0.0023844363569903;0.0327982074130991;0.0004553942463283;;0.0;;0.0013906881255114;0.0009319023700169;;0.0002055921500469;0.0004480065944617;0.0012604543650461;;0.0006164011019804;;0.0;0.0061525015659394;;0.0;;0.002111273594301;0.000104099720853;;;0.0;0.0;;;;;;;;;;;;0.0158341073942297;;;;;;
398;LiMn2O4;Base;2020;T-reX;Demand: Coal(black);Coal(black);LFP, rechargeable, prismatic;kg;2.060295329949594;0.271617170814339;0.1003949138753703;0.2163717069997589;0.0431536469930175;0.0098211357369838;0.0353362029492254;;0.0519417388621683;0.0534333982917955;0.069417315135347;0.0444071491731267;0.0120496065272789;0.0;0.0;0.0;0.0108121139219828;0.0024467991861193;0.0005400558056534;0.0;;0.0034245704627704;0.025724207310863;0.0;;0.0;;0.0013778598335399;0.0010891772105524;;0.0003450344298939;0.0004883869671146;0.0015847653703436;;0.0005244466885816;;0.0;0.005234674406622;;0.0;;0.0026544977528375;0.0018166048940401;;;0.0;0.0;;;;;;;;;;;;0.0309294021037645;;;;;;
399;LFP;Base;2020;T-reX;Demand: Coal(black);Coal(black);LiMn2O4, rechargeable, prismatic;kg;1.7268468783527453;0.3008841823567428;0.0262536476834075;0.0;0.1947171193545698;0.0;0.0110550769851411;;0.0092233715594313;0.0;0.1744834958646434;0.0080791547305511;0.0;0.0122842194173725;0.0296608544179792;0.0145462399687541;0.0;0.0;0.0090133339963622;0.0051490684422948;;0.0;0.0049648534889249;0.0007044476062756;;0.0011677374461918;;0.0;0.0;;0.0133898991005157;0.0041000679834141;0.0;;0.0004927259381218;;0.000612218515577;0.0009320523243958;;0.1087263993101477;;0.0189425054706993;0.0001058510204422;;;0.0003922037231685;0.0354121476927112;;;;;;;;;;;;0.0137847746461156;;;;;;
400;NCA;Base;2020;T-reX;Demand: Coal(brown);Coal(brown);NMC111, rechargeable, prismatic;kg;0.976163068155351;0.5243181882375018;0.0413788034984364;0.0567100852605031;0.0284058647373957;0.0087611284539765;0.0172544954107942;;0.0568172566902274;0.022291181245666;0.0689562256200771;0.0440427765009115;0.0108871146108227;;0.0;0.0;0.0112092519692171;0.0002780140620275;0.0002631506081019;0.0;;0.0012533270565988;0.0248322656513048;0.0003243003926839;;0.0;;0.0011594085493911;0.0009657817887172;0.0;0.0;0.000456083221177;0.0008715663632559;0.0;0.0008152187423622;;0.0;0.0069401375575216;;0.0;;0.0004331896959541;0.0;;;0.0;;;;;;;;;;;;;0.0683106934477234;;;;;;
401;NMC811;Base;2020;T-reX;Demand: Coal(brown);Coal(brown);NCA, rechargeable, prismatic;kg;0.9435185032547262;0.466681163136418;0.0446849651113268;0.0623438026563857;0.0263514973982006;0.0094032865012867;0.0206096488298483;;0.0626516663033145;0.0228467066753739;0.0838044436056275;0.052867534288433;0.0115095018878769;;0.0;0.0;0.0122870805290718;0.000288750643474;0.0002804656676594;0.0;;0.001436547525461;0.028490725246893;0.0003355207822997;;0.0;;0.0013301873526789;0.0010174468390076;0.0;0.0;0.0004798293790542;0.0009979703594407;0.0;0.0009087400617879;;0.0;0.0077363052455885;;0.0;;0.0004960155586574;0.0;;;0.0;;;;;;;;;;;;;0.078096300482239;;;;;;
402;NMC111;Base;2020;T-reX;Demand: Coal(brown);Coal(brown);NMC811, rechargeable, prismatic;kg;0.908074512183386;0.4654103809033565;0.045827952372181;0.0638001103100073;0.0273159467278483;0.0097868534158953;0.0197372579309005;;0.0624499615837136;0.0271538369574812;0.0830469672616283;0.0496975976685305;0.0115771340789936;;0.0;0.0;0.012604656806061;0.0003105868753954;0.0002758954383117;0.0;;0.001441883628395;0.0278894639649097;0.000348616839344;;0.0;;0.0013021847542282;0.001005344734044;0.0;0.0;0.0004731864527206;0.0009380552651923;0.0;0.0008787245374919;;0.0;0.0074807764449727;;0.0;;0.0004662362985176;0.0;;;0.0;;;;;;;;;;;;;0.0766485624135983;;;;;;
403;LiMn2O4;Base;2020;T-reX;Demand: Coal(brown);Coal(brown);LFP, rechargeable, prismatic;kg;0.5525852575603629;0.2588065027835777;0.0574791915871388;0.1173003614740082;0.0392010780663059;0.0090424134323501;0.0279243427202312;;0.0948562461495087;0.0598296855404997;0.0899512047721663;0.0755402033638337;0.0172250400269592;;0.0;0.0;0.020022260170541;0.0006606564616933;0.0003165328750337;0.0;;0.0026247458865785;0.1021912404835532;0.0;;0.0;;0.0014439984493403;0.0014892918698766;0.0;0.0001384080748085;0.0007701025955515;0.0014948683713689;0.0;0.000947605071988;;0.0;0.0080671716780529;;0.0;;0.0007429859647929;0.0016293139110473;;;0.0;;;;;;;;;;;;;0.0067594202376543;;;;;;
404;LFP;Base;2020;T-reX;Demand: Coal(brown);Coal(brown);LiMn2O4, rechargeable, prismatic;kg;0.5271933811930906;0.1843857373621771;0.0129414009089767;0.0;0.1553954644426352;0.0;0.0099202183157554;;0.0104228750021869;0.0;0.3122791220399865;0.0141191300518173;0.0;;0.0279657752043315;0.0110893828367571;0.0;0.0136963065280301;0.0072019683116264;0.0081149272527796;;0.0;0.0174696441441251;0.0006004818679814;;0.0020968664528231;;0.0;0.0;0.0011812095434652;0.004301332328801;0.0055721609732465;0.0;0.0118401189346801;0.0006498347409278;;0.0008542735577241;0.0012778991553049;;0.1605705090003814;;0.0;0.0;;;0.000419356994139;;;;;;;;;;;;;0.0243705626575748;;;;;;
405;NCA;Base;2020;T-reX;Demand: Cobalt;Cobalt;NMC111, rechargeable, prismatic;kg;0.2352829933774121;0.9999957324463008;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;;;0.0;0.0;;;;;0.0;0.0;0.0;;;;
406;NMC811;Base;2020;T-reX;Demand: Cobalt;Cobalt;NCA, rechargeable, prismatic;kg;0.0958050840700066;0.9999887718989184;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;;;0.0;0.0;;;;;0.0;0.0;0.0;;;;
407;NMC111;Base;2020;T-reX;Demand: Cobalt;Cobalt;NMC811, rechargeable, prismatic;kg;0.0625675334107655;0.99998374469105;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;;;0.0;0.0;;;;;0.0;0.0;0.0;;;;
408;LiMn2O4;Base;2020;T-reX;Demand: Cobalt;Cobalt;LFP, rechargeable, prismatic;kg;1.1125146831638127e-06;0.1840255813463716;0.0200337082912701;0.0173883829188226;0.0064273610196523;0.0248678735224472;0.0681164476176925;;0.0303302899632089;0.0388723003940157;0.0209909938260052;0.0163947708469401;0.01486614941657;;0.0;0.0;0.0040945065834836;0.0050600799418692;0.4604146055714183;0.0;;0.0016266815672292;0.00538148254121;0.0002112676521671;0.0005851073821444;0.0;0.0;0.0031532497805773;0.0006559018373108;0.0;0.0;0.0001823770135356;0.0050349209568553;0.00103223677829;0.0005830413515633;;0.0;0.0080885486758509;0.0;0.0;0.0;0.02089781330712;0.0067466069818157;;;0.0;0.0;;;0.0004517864992543;;;0.0;0.0;;;;;0.0303053604527383;0.0;0.0;;;;
409;LFP;Base;2020;T-reX;Demand: Cobalt;Cobalt;LiMn2O4, rechargeable, prismatic;kg;4.294196599652458e-07;0.1670228648777085;0.0081278294661225;0.0;0.0629749027540405;0.0;0.0250918521298152;;0.0008450830218455;0.0;0.1443070155329564;0.0074225371764942;0.0;;0.0538322409610241;0.0189962662547212;0.0;0.0082311658810119;0.0180752311509517;0.0093819412284526;;0.0;0.0022877886891154;0.0026768615674008;0.0012414323513329;0.0005664890157431;0.0056147115050793;0.0;0.0;0.0018684084065803;0.0084565881092339;0.0056092606595539;0.0;0.0297072954652057;0.000697011249516;;0.0009635789615689;0.0015420193957043;0.0103421402558005;0.0663472931368601;0.0017986539707727;0.2386948194996078;0.0018192635722075;;;0.0001269164050315;0.012173335545158;;;0.0;;;0.001211102235144;0.0001166459016619;;;;;0.0693528016921179;0.0075297854431206;0.0032619872076288;;;;
410;NCA;Base;2020;T-reX;Demand: Coke;Coke;NMC111, rechargeable, prismatic;kg;2.6000463783112955;0.516221418471331;0.0310311982616915;0.0348068406089122;0.0061751232742889;0.0127182520995981;0.1519358008652818;;0.0249063681114085;0.0201809642246877;0.0195349296246242;0.0109804240785619;0.0141981936778943;0.0;0.0;0.0;0.0056796486937916;0.0088139280883346;0.0003040970183666;0.0;;0.0009462258355812;0.0059049346699611;0.001267238247399;0.0006502199803394;0.0;0.0094115184803216;0.0105310269319175;0.0009753487504207;;0.0027080647441937;0.0001105357836159;0.0065850101140486;0.0009724703391611;;;0.0;0.0;0.0464138578679213;0.0;;0.0301692254125507;0.0004972487545316;;;;0.0085058303590526;;;0.0;;;;;;;;;0.0146316178074767;;;;;;
411;NMC811;Base;2020;T-reX;Demand: Coke;Coke;NCA, rechargeable, prismatic;kg;2.518825472724681;0.4164512336983205;0.0334837565948752;0.0381776031934713;0.0057154970356146;0.0136563868449203;0.1784438049335774;;0.0276150993284373;0.020636854505608;0.0529388207019285;0.013876438302128;0.0149689474545057;0.0;0.0;0.0;0.0062147971916426;0.0091186756957195;0.0003235554073942;0.0;;0.0010820851869141;0.0067594805544887;0.0014122637866379;0.0007526341615744;0.0;0.0112168692141278;0.0120490449550983;0.0010251884716413;;0.0028048950606507;0.0001158088773366;0.0088453242476085;0.0011109758347127;;;0.0;0.0;0.0553171281038381;0.0;;0.0390754419710352;0.0005365492485116;;;;0.0088142219312587;;;0.0;;;;;;;;;0.0151311640447633;;;;;;
412;NMC111;Base;2020;T-reX;Demand: Coke;Coke;NMC811, rechargeable, prismatic;kg;2.340819296009761;0.405360386249584;0.0354706246831477;0.0404611342527385;0.0061357295177887;0.014703806668398;0.1749571767355924;;0.0280945700202846;0.0254010900912872;0.0543407245800374;0.0135114568753863;0.0155812934828672;0.0;0.0;0.0;0.0065999592810736;0.0101642314635833;0.000329541231598;0.0;;0.0011247938073629;0.0068525346158342;0.0015142452735844;0.0008079522682997;0.0;0.010921157224651;0.0122178743511727;0.0010490791286628;;0.0031250838439283;0.0001187205766649;0.0085143816876157;0.0010814754067361;;;0.0;0.0;0.053858794437691;0.0;;0.038636311785845;0.0005709385452028;;;;0.0098185051585263;;;0.0;;;;;;;;;0.0162343897599972;;;;;;
413;LiMn2O4;Base;2020;T-reX;Demand: Coke;Coke;LiMn2O4, rechargeable, prismatic;kg;2.1182023468013824;0.0847101509232;0.0058055344358662;0.0;0.0317592171988405;0.0;0.0213630744561456;;0.0064735483233555;0.0;0.0545094993093291;0.0092301582926291;0.0;0.0105369917882426;0.0166621942494329;0.0071659835785562;0.0;0.0;0.0027782926198295;0.0021454495917603;;0.0;0.0005625108984444;0.0015555068289783;0.0005768406478773;0.0001263009531702;0.0029326003076466;0.0001403079796774;0.0;;0.0340212458474375;0.0010850726455053;0.0;0.0;;;0.0004174284193644;0.0001689485484616;0.0144624158308919;0.0157834719109145;;0.1821545920584168;0.0006481972060231;;;;0.4778486635768424;;;0.0;;;;;;;;;0.0128886755226501;;;;;;
414;LFP;Base;2020;T-reX;Demand: Coke;Coke;LFP, rechargeable, prismatic;kg;1.688844292545851;0.3093536033395072;0.0343760700546367;0.0627439795547153;0.0074262814179987;0.0260112412892264;0.1927526588243725;;0.0296107226167787;0.0472056471124299;0.0276598000449977;0.0155162124945845;0.0191198425814788;0.0;0.0;0.0;0.0086247438786108;0.0200917096222087;0.0003176147921938;0.0;;0.0017269750214946;0.0055468969474813;0.0;0.0010158034756986;0.0;0.0123784135875918;0.0124295531524457;0.0013107780027084;;0.0045569264638644;0.0001267354799678;0.0097041742561671;0.0010036027524351;;;0.0;0.0;0.0610454019812115;0.0;;0.0447445573808553;0.0080118569362313;;;;0.0121621016330047;;;0.0003097753944542;;;;;;;;;0.0200969260808859;;;;;;
415;NCA;Base;2020;T-reX;Demand: Copper;Copper;NCA, rechargeable, prismatic;kg;0.553691289020602;0.6108991247743502;0.0058712076079585;;0.2144060561620888;0.011796394710194;0.0208130123542474;;0.0117683263108119;0.0044295222522758;0.0018300845664801;0.0026520172642437;0.0977631950036061;0.0;0.0;0.0;0.0003292181198184;0.0;0.0;0.0;;0.0001628816140799;0.0001012043685306;0.0001069976578133;;0.0;;0.000112269787156;0.0060650257188966;0.0;0.0;0.0;0.0023949645112827;0.0071667008941757;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0002806043904504;;;;;;
416;NMC811;Base;2020;T-reX;Demand: Copper;Copper;NMC111, rechargeable, prismatic;kg;0.5281385451239324;0.6117009651406577;0.0058333136070299;;0.2123730703795966;0.0118834982151543;0.0200723960032406;;0.0114903645086937;0.0046876819970707;0.0017044439263286;0.0025121810932768;0.100325617877534;0.0;0.0;0.0;0.0003248853791432;0.0;0.0;0.0;;0.0001540377714101;0.0;0.0001121744883494;;0.0;;0.0001061398234627;0.0062255442367904;0.0;0.0;0.0;0.0022686822764818;0.0067888134554254;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0002941807752678;;;;;;
417;NMC111;Base;2020;T-reX;Demand: Copper;Copper;NMC811, rechargeable, prismatic;kg;0.5270775705728594;0.6078624520236816;0.0060775545578388;;0.2151741416379992;0.0123972853054947;0.020097172997758;;0.0116943676484066;0.0053226597876334;0.001833944192526;0.0025202948378425;0.0995738621278477;0.0;0.0;0.0;0.0003408309159027;0.0;0.0;0.0;;0.0001652472959946;0.0001001613437035;0.0001124002886567;;0.0;;0.0001111186385005;0.0061632226684774;0.0;0.0;0.0;0.002276009578061;0.0068107397004835;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.000294772942974;;;;;;
418;LiMn2O4;Base;2020;T-reX;Demand: Copper;Copper;LFP, rechargeable, prismatic;kg;0.466890773913007;0.601945751600171;0.0064053185018946;;0.21791750327231;0.016185690560436;0.0208460875224662;;0.0100525292515697;0.0080565901998676;0.0017085849619983;0.0027590713346425;0.0990069925091597;0.0;0.0;0.0;0.000430871720684;0.0;0.0;0.0;;0.0001669898685973;0.0;0.0;;0.0;;0.0;0.006015844179029;0.0;0.0;0.0;0.0017202843814929;0.0051477855128963;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;0.0003366055109042;;;;;;
419;LFP;Base;2020;T-reX;Demand: Copper;Copper;LiMn2O4, rechargeable, prismatic;kg;0.0756096496791395;0.0572199617311831;0.002815513248083;;0.0160474645971579;0.0;0.0239220989592626;;0.0773221075652472;0.0;0.025110850987438;0.0268361634535848;0.0;0.1625102454839646;0.0262722108920213;0.007948623615379;0.0;0.0023236919152477;0.0030474906831967;0.0017566330607412;;0.0;0.0;0.0007835464299635;;0.0031703676934528;;0.0;0.0;0.0297975937816097;0.0003543956724427;0.0001767081286068;0.0;0.511450828844773;;;0.0012715992022312;0.0001049523867528;;0.014254034709889;0.0004442374999211;;;;;;;;;;;;;;;;;;0.0043529947694968;;;;;;
425;NCA;Base;2020;T-reX;Demand: Electricity;Electricity;NMC111, rechargeable, prismatic;kg;70.41951798543704;0.9295036145360172;0.0117559948180932;0.0338032653508244;0.0037880996698189;0.013929235415084;0.0005678232379126;;0.0004341555748886;0.0003683368353008;0.0022301055866001;0.0;0.0027980310112882;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;;;;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0;;;;;;
426;NMC811;Base;2020;T-reX;Demand: Electricity;Electricity;NCA, rechargeable, prismatic;kg;53.90864830499663;0.9028644090536188;0.0159721640738154;0.046919599587269;0.0052436396013347;0.018941533922214;0.0009222018674991;;0.0007150040383781;0.000476957147632;0.003291785360469;0.0;0.0037217559632323;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;;;;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0001144802692067;;;;;;
427;NMC111;Base;2020;T-reX;Demand: Electricity;Electricity;NMC811, rechargeable, prismatic;kg;46.439831035140585;0.889180212632008;0.0305792223202134;0.0536440198408037;0.0058010547897674;0.0083067517683285;0.0009937518809336;;0.001561197795758;0.000741072636422;0.0036442821869721;0.0;0.0045522900561326;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;;;;0.0001075341092948;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0001328918825277;;;;;;
428;LiMn2O4;Base;2020;T-reX;Demand: Electricity;Electricity;LFP, rechargeable, prismatic;kg;6.389763602952434;0.2431466591987441;0.2050446933220853;0.436197209718932;0.0285162836846242;0.0;0.0110040853918875;;0.0135472617299821;0.007221541970309;0.0181512331435864;0.0015770988467521;0.0309606851563469;;0.0;0.0;0.0005354935621248;0.0;0.0;0.0;;0.0001546912128845;;0.0;;;;;0.0007455688409114;0.0;0.0;0.0;;0.0;;;;;;;;;0.0001689630566558;;;;;;;;;;;;;;;;0.0013415240289077;;;;;;
429;LFP;Base;2020;T-reX;Demand: Electricity;Electricity;LiMn2O4, rechargeable, prismatic;kg;3.2927280845359115;0.6588467205127633;0.0828367395525051;0.0;0.0623275783776615;0.0;0.0077735177687846;;0.0117425101666021;0.0;0.1175872359758289;0.0165100765477474;0.0;;0.0083483391979854;0.0021316452639566;0.0;0.0031929308005632;0.0008626506818737;0.0005431848663549;;0.0;;0.0001855238315822;;;;;0.0;0.0009386702213562;0.0003403123927277;0.0001981082845692;;0.0230621663798054;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0021094916887487;;;;;;
440;NCA;Base;2020;T-reX;Demand: Fluorspar;Fluorspar;LFP, rechargeable, prismatic;kg;0.1791945210893313;0.1194239465975012;0.001125236282828;;0.0;0.005419470593341;0.0;;0.002473457800816;0.8690312556909406;0.0001103608616582;0.0;0.0012479763769535;0.0;0.0;0.0;;;0.0;0.0;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;NMC811;Base;2020;T-reX;Demand: Fluorspar;Fluorspar;LiMn2O4, rechargeable, prismatic;kg;0.1315609937913715;0.0015821155520573;0.0001406243720355;;0.0005050559026664;0.0;0.0002249342146377;;0.0006862799267674;0.0;0.0007431837024529;0.0016610665475439;0.0;0.000807456798053;0.9919809479814548;0.0004248855109838;;;0.0004169107778592;0.0004078121224004;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
