name;database;code;db_base;db_system;db_version;db_model;db_ssp;db_target;db_year;key;method_0;method_1;method_2;activity;product;location;unit;total;direct emissions;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);46410: Primary cells and primary batteries;47130: Printed circuits;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;"463: Insulated wire and cable; optical fibre cables";89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];"41412: Unrefined copper; copper anodes for electrolytic refining";4153: Semi-finished products of aluminium or aluminium alloys;4124: Bars and rods, hot-rolled, of iron or steel;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];4151: Semi-finished products of copper or copper alloys;88601: Basic iron and steel manufacturing services;6511: Road transport services of freight;17300: Steam and hot water;17100: Electrical energy;34710: Polymers of ethylene, in primary forms;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;6512: Railway transport services of freight;36990: Articles of plastics n.e.c.;65229: Other inland water transport services of freight;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;893: Casting, forging, stamping and similar metal manufacturing services;65219: Other coastal and transoceanic water transport services of other freight;18000: Natural water;347: Plastics in primary forms;;53211: Highways (except elevated highways), streets and roads;33360: Gas oil;54211: General construction services of highways (except elevated highways), streets and roads
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Waste Footprint;Waste Hazardous combined;Waste Hazardous Liquid;LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;1.2609853827580784e-07;0.0;0.07976094895524949;0.5954278060514661;0.016326970738156144;0.10219883172142627;0.016447403640297932;0.026123179052546623;0.0;0.0;0.021427711462511722;0.0;0.0006127303062364574;0.12817289764541376;0.0006777491988143202;0.0033235825882021886;0.0;0.00016782405869148433;;0.0;0.0;0.00020710950359054402;0.0;;0.001399903548407104;;;0.0008197141382762169;;;;;;0.0060112831747225455;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Waste Footprint;Waste Hazardous combined;Waste Hazardous Liquid;LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;1.119959954928705e-07;0.0;0.0;0.7715823766207016;0.1521899297853252;0.0;0.003309255928578295;0.012314348755746647;0.0;0.019272854294997168;0.0;0.0;0.0;0.0;0.015047653848377517;0.0;0.0;0.005602398579041817;;0.0;0.0;0.0;0.0007691512981420658;;0.0;;;0.0;;;;;;0.019518959247954135;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Waste Footprint;Waste Hazardous combined;Waste Hazardous Solid;LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;-0.007149889902602728;-0.0;-0.0;0.582492811513242;0.2250214652292714;-0.0;0.022967897873357228;-0.009693870061357334;-0.0;-0.04494964783716715;-0.0;-0.0;-0.0;-0.0;0.15899112769180915;-0.0;-0.0;0.032804677086464215;;-0.0;0.005448381519405184;;0.001271823935290694;0.003094773669775044;0.001423885663693886;;;;;;0.00018896752412515146;;;0.019909442080361703;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Waste Footprint;Waste Hazardous combined;Waste Hazardous Solid;LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;-0.11188191605484417;-0.0;0.03396009541479952;0.8346503610768754;0.010160711128533704;0.05226526035251881;0.009955896133056521;0.026338229177037906;-0.0;-0.0;0.02925710347539175;-0.0;-0.0;6.131737415170954e-05;0.0005048390940851817;0.0001135779180096585;-0.00019102084624355892;-0.0;;-0.0;-0.0;;-0.0;0.00016078926440261313;0.0008240616554641718;;;;;;-0.0;;;0.0013182570779980863;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Waste Footprint;Waste Hazardous combined;Waste Hazardous Solid;NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;-0.2208749906435663;-0.0;0.9225683820838281;0.0008203112340222718;0.005307440326006142;0.027135221483751724;0.0060251555870986795;0.016428887860866298;0.004394490632146435;-0.0;0.015489663586982083;0.003280344466021572;0.0031229394008191235;-0.0013615256034983586;0.00019755859752501929;-0.0;-0.006333246467355979;-0.0;;0.0008121396629964636;0.0004900725801791355;;-0.0;0.00010018015596918783;-0.0;;;;;;-0.0;;;0.0007401338402572323;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Waste Footprint;Waste Hazardous combined;Waste Hazardous Solid;NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;-0.2463929497272083;-0.0;0.9286628174785633;0.0007370804832103682;0.005259222439705348;0.024320669855223236;0.0059335154648401806;0.015820862355277493;0.003443881073313031;-0.0;0.014085946093514176;0.003082624303468419;0.0028407273931473228;-0.001364469424452369;0.00017107360145328948;-0.0;-0.005882209982987773;-0.0;;0.0007725191925436471;0.00046630593632695876;;-0.0;-0.0;-0.0;;;;;;-0.0;;;0.000672343601562468;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Waste Footprint;Waste Hazardous combined;Waste Hazardous Solid;NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;-0.2921645251149806;-0.0;0.9435261907075936;0.0006932507569605529;0.004007532968117899;0.01969612750609372;0.004479579053773016;0.012391344019445975;0.002931773185672751;-0.0;0.01118908236139103;0.0023000775945390423;0.00235271645409105;-0.0011250117604064086;0.00014371415522420095;-0.0;-0.0047712527395357635;-0.0;;0.0005045774637558695;0.0002764636478754625;;-0.0;-0.0;-0.0;;;;;;-0.0;;;0.0005544796868329074;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Waste Footprint;Waste Incineration combined;Waste Incineration Liquid;NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.1294689664684422e-08;0.0;0.8741161042414457;0.009755513322332677;0.003003522522117761;0.017903245676393394;0.004370839383968361;0.005722525587158647;0.0074149552450766465;0.0;0.0038146587290621434;0.017429409534135864;0.004600490782489939;0.02646587576919159;0.0;0.00043105140302513855;0.0003036073800226211;0.0;;0.0002790330810863652;0.02026137485630255;0.0;0.00012245590034904344;;0.0;;;0.00013572082899767068;;;;;;0.0022161358105515553;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Waste Footprint;Waste Incineration combined;Waste Incineration Liquid;NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;9.0553823188381e-09;0.0;0.8332311969419931;0.010910458252532002;0.004146136872668191;0.02325382630353585;0.005940978365336656;0.007685423258098174;0.009162091346863018;0.0;0.005051444198602969;0.025023723076142604;0.005965963232848462;0.034874171167130125;0.00011307691406657138;0.0006974228597952558;0.00038585277813120336;0.0;;0.00038594691238450553;0.028237967174453517;0.0;0.00015273804499393382;;0.0;;;0.00017181851230986086;;;;;;0.002939439178503596;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Waste Footprint;Waste Incineration combined;Waste Incineration Liquid;NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;8.014677934946952e-09;0.0;0.8160417824867232;0.01229831810764252;0.004237856026193116;0.026277943876120768;0.006234652601661947;0.008083227187562391;0.011841153142034929;0.0;0.005626139633317643;0.026967184447707945;0.006505870604734554;0.03870831734827243;0.0001322591925905571;0.0007611989334774676;0.0004144809334869005;0.0;;0.000410846076002603;0.030058124022713753;0.0;0.00017257105067455477;;0.0;;;0.00018494586602328905;;;;;;0.0032063668385906735;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Waste Footprint;Waste Incineration combined;Waste Incineration Liquid;LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;2.0029474857029677e-09;0.0;0.08001756672417855;0.5935217558326927;0.016444286940892817;0.10256797627352247;0.016333620852105827;0.026265036371713464;0.0;0.0;0.021539206527695944;0.0;0.0005760697601451456;0.12884031481413147;0.0006850350217623979;0.0033740346984819664;0.0;0.0001699760352647876;;0.0;0.0;0.00020997314011966;0.0;;0.0014232573947968376;;;0.0008255445162233283;;;;;;0.006300103809520058;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Waste Footprint;Waste Incineration combined;Waste Incineration Liquid;LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;1.7974044293350683e-09;0.0;0.0;0.7730652818328009;0.15177205130638888;0.0;0.0032340042081982446;0.011926950285933758;0.0;0.018448390199800265;0.0;0.0;0.0;0.0;0.015034927132012783;0.0;0.0;0.005615955729991532;;0.0;0.0;0.0;0.0007694992676543202;;0.0;;;0.0;;;;;;0.019735458363964842;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Waste Footprint;Waste Incineration combined;Waste Incineration Solid;LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.04658276580072542;0.0;0.0;0.8232247227414046;0.024462045099300243;0.0;0.12663263757420712;0.005918100419004867;0.0;0.010063483074817628;0.0;0.0;0.0;0.0;0.004077148297341525;0.0;0.0;-0.0028818293147338816;;0.0;0.00040450741286842393;0.0;0.0002019549791403627;-0.0004149546234448925;0.0;;;0.0;;0.0;;;0.0;0.008371901966503819;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Waste Footprint;Waste Incineration combined;Waste Incineration Solid;NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;-0.029022833717664898;-0.0;2.28184221208122;-0.010678796663128376;0.01934740612040145;0.015456816558588916;-0.862864614086254;0.053592874568460264;-0.06798594228648915;-0.0;-0.3309836561491929;-0.02061034125135338;-0.014605919785587552;-0.03369116942930083;-0.000246970318989009;-0.0033012416520960073;-0.009437593769014622;0.00017456473329551973;;0.005822394007263547;-0.003164019546628715;-0.0008812461511806724;-0.0003241455189077525;0.0006660181507395844;0.00012708722909883348;;;-0.0017695174854827538;;-0.00014346585219092707;;;-0.00010016886007379305;-0.014755793460337393;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Waste Footprint;Waste Incineration combined;Waste Incineration Solid;NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;-0.029117113943855903;-0.0;2.2274412415298372;-0.011898889632245994;0.01926886147582537;0.014792215393170478;-0.8330399629126926;0.05329539879971869;-0.05980167832035772;-0.0;-0.3152328353562009;-0.019086439391128706;-0.01478823174734299;-0.03231304973497481;-0.00023687585805354466;-0.0030747081196192422;-0.009555394377229413;0.00016742971849627295;;0.005556828212761266;-0.0030186148931736563;-0.0008999753037974141;-0.00032309594672486546;0.0006638616065841397;0.00012104118189002744;;;-0.0018349007657360917;;-0.00014282786755646871;;;-0.00010998955688545605;-0.014578228844037621;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Waste Footprint;Waste Incineration combined;Waste Incineration Solid;NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;-0.02931092718087741;-0.0;2.346468059313725;-0.010598650217895968;0.02117088546168252;0.015302369190293394;-0.9387229301042843;0.05700606133145509;-0.0588505754324884;-0.0;-0.33246243025319416;-0.02139332889769442;-0.014984250863561916;-0.03394097453989084;-0.00023622388964286193;-0.0033838125448326538;-0.009682051843311236;0.0001669688910891821;;0.006117425833157794;-0.0033253831181344292;-0.0009221512354742739;-0.0003209595328572029;0.0006594719410470388;0.00012776531270274744;;;-0.001859541749384339;;-0.00015702794675293073;;;-0.00010655866731217308;-0.014675711755301704;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Waste Footprint;Waste Incineration combined;Waste Incineration Solid;LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;-0.03642401008560577;-0.0;-0.12555119110555565;1.8690615423861343;0.012772622156935342;0.011555362169775103;-0.5121843951832538;0.034677973115467636;-0.0;-0.0;-0.25232558926574594;-0.0;-0.00017780693414623112;-0.02311014470262337;-0.0001758659636472737;-0.002913830153237182;-0.00011488969119506561;0.00012430641530334136;;-0.0;-0.0;-0.0003487681032426709;-0.0;0.0006479991969850396;0.0012847271018341041;;;-0.00043846435449421725;;-0.0;;;-0.0;-0.01276891275188582;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Waste Footprint;Waste Landfill combined;Waste Landfill Liquid;NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.254965440379758e-09;0.0;0.8741161042414458;0.009755513322332678;0.0030035225221177603;0.017903245676393394;0.004370839383968361;0.005722525587158647;0.007414955245076646;0.0;0.0038146587290621425;0.01742940953413586;0.004600490782489938;0.026465875769191582;0.0;0.00043105140302513844;0.0003036073800226211;0.0;;0.0002790330810863652;0.020261374856302555;0.0;0.0001224559003490434;;0.0;;;0.00013572082899767068;;;;;;0.002216135810551555;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Waste Footprint;Waste Landfill combined;Waste Landfill Liquid;NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.0061535285117769e-09;0.0;0.8332311969419931;0.010910458252532002;0.004146136872668192;0.023253826303535854;0.005940978365336656;0.007685423258098173;0.009162091346863018;0.0;0.0050514441986029696;0.0250237230761426;0.005965963232848461;0.034874171167130145;0.00011307691406657138;0.0006974228597952559;0.0003858527781312034;0.0;;0.0003859469123845056;0.02823796717445351;0.0;0.00015273804499393382;;0.0;;;0.00017181851230986086;;;;;;0.002939439178503596;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Waste Footprint;Waste Landfill combined;Waste Landfill Liquid;NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;8.905197152589192e-10;0.0;0.8160417824867233;0.012298318107642522;0.004237856026193116;0.026277943876120775;0.006234652601661947;0.008083227187562391;0.011841153142034929;0.0;0.005626139633317643;0.026967184447707952;0.006505870604734555;0.03870831734827244;0.00013225919259055713;0.0007611989334774678;0.0004144809334869005;0.0;;0.000410846076002603;0.030058124022713757;0.0;0.00017257105067455477;;0.0;;;0.00018494586602328905;;;;;;0.0032063668385906735;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Waste Footprint;Waste Landfill combined;Waste Landfill Liquid;LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;2.2254970681595838e-10;0.0;0.08001756672417856;0.5935217558326926;0.01644428694089282;0.1025679762735225;0.01633362085210583;0.026265036371713468;0.0;0.0;0.021539206527695948;0.0;0.0005760697601451457;0.12884031481413147;0.000685035021762398;0.003374034698481967;0.0;0.00016997603526478763;;0.0;0.0;0.00020997314011966003;0.0;;0.0014232573947968376;;;0.0008255445162233283;;;;;;0.006300103809520059;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Waste Footprint;Waste Landfill combined;Waste Landfill Liquid;LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;1.9971159085972425e-10;0.0;0.0;0.7730652818328008;0.15177205130638888;0.0;0.003234004208198244;0.01192695028593376;0.0;0.018448390199800265;0.0;0.0;0.0;0.0;0.015034927132012781;0.0;0.0;0.005615955729991532;;0.0;0.0;0.0;0.0007694992676543202;;0.0;;;0.0;;;;;;0.01973545836396483;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'a6340d3ae1622f5fea25af16af07bbc0');Waste Footprint;Waste Landfill combined;Waste Landfill Solid;NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;12.933958109293648;0.0;0.8963656472461338;0.001472486567893449;0.0009243201744251029;0.008418791191068406;0.04195786705916508;0.002309839802517853;0.01257410647128265;0.0;0.0032012795827100465;0.005083994413364592;0.004561116113507595;0.009051520013729651;0.00029457249640315;0.00029047505994357213;0.0003033392861042371;0.0;;0.00038667433017368905;0.001080233474748897;0.0;0.0012272847867529826;;0.0;;;;;;;;;0.009447414346392919;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '9b766978b5b04e886ae15900efb7e69c');Waste Footprint;Waste Landfill combined;Waste Landfill Solid;NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;10.686489468395193;0.0;0.865317354999832;0.0015979864174971643;0.0012381237387632594;0.01061064961886107;0.05740860556011205;0.0030101683428511747;0.015076207042386046;0.0;0.0041135080368148195;0.0070340479912730765;0.0057395310836470224;0.011577212603199471;0.0003579091732230077;0.0003897354420669921;0.000374082028075592;0.0;;0.0005189745899192431;0.0014498705449427676;0.0;0.0014853942510290273;;0.0;;;;;;;;;0.010502492036341538;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'b18880bba2369a5e12bd69ad239dcbf9');Waste Footprint;Waste Landfill combined;Waste Landfill Solid;NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;9.627035086980147;0.0;0.8552373358620136;0.0017696916659006579;0.0012433357046051597;0.011093963911453885;0.05799669257497947;0.00311049545181253;0.019143143950768046;0.0;0.004501208066558072;0.007448021230968611;0.006149262783759393;0.01262703446942263;0.0004112884753910126;0.0004178126175113036;0.00039479492522025947;0.0;;0.0005427745282257398;0.0015162801921420283;0.0;0.0016488617603050396;;0.0;;;;;;;;;0.012241138774815087;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', '5649dd9b7aa34f1a93f87fabfb7ea516');Waste Footprint;Waste Landfill combined;Waste Landfill Solid;LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;4.2802896010579135;0.0;0.046663912372741;0.7452747076934854;0.002711815519177985;0.024638983324981198;0.10267397714544554;0.005681195645085356;0.0;0.0;0.009686149775880122;0.0;0.0002113051975525464;0.020508170674269646;0.0011973919569448405;0.0012183803546500142;0.0;0.00011073951203974758;;0.0;0.0;0.0001403974396242414;0.00014287374464679186;;0.0020758186909343663;;;;;;;;;0.03536559450867896;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;1;Base;2040;('ecoinvent_cutoff_3.9_remind_SSP1-Base_2040', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Waste Footprint;Waste Landfill combined;Waste Landfill Solid;LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;1.9930210603202103;0.0;0.0;0.7474250226068282;0.028326990940960438;0.0;0.05869527243698643;0.011246626730409784;0.0;0.01755169802158583;0.0;0.0;0.0;0.0;0.04662964430801456;0.0;0.0;0.007051412106805222;;0.0;0.0023677465690940024;0.0;0.00851349402491037;;0.0004640203939392742;;;;;;;;;0.07076620610671329;;;
